2026-06-07 18:48:54,287 | INFO     | config | Logging initialised — level: INFO
2026-06-08 10:16:07,090 | INFO     | pipeline | Step starting: sql_diagnostics
2026-06-08 10:16:08,842 | INFO     | pipeline | Oracle connection closed after diagnostics
2026-06-08 10:16:08,883 | INFO     | pipeline | Step completed: sql_diagnostics
2026-06-08 10:16:08,929 | INFO     | pipeline | Pipeline completed — job_id=2253c019-685c-458c-95d2-207e00a554d0
2026-06-08 10:16:08,932 | INFO     | main | Batch: completed job 2253c019-685c-458c-95d2-207e00a554d0 — proceeding to next
2026-06-08 10:16:08,934 | INFO     | main | Batch: starting job 9d94f643-7231-483b-a70e-898e9917b4e4 (1f06ab7ccb314ea586060833dd170910_HRE_AIOR_Without_Alerts.log)
2026-06-08 10:16:08,935 | INFO     | pipeline | Pipeline started — job_id=9d94f643-7231-483b-a70e-898e9917b4e4 user=admin
2026-06-08 10:16:08,961 | INFO     | pipeline | Step starting: log_reader
2026-06-08 10:16:09,122 | INFO     | pipeline | Step completed: log_reader
2026-06-08 10:16:09,123 | INFO     | pipeline | Step starting: set_batch_date
2026-06-08 10:16:09,218 | INFO     | paramiko.transport | Connected (version 2.0, client OpenSSH_8.0)
2026-06-08 10:16:09,482 | INFO     | paramiko.transport | Authentication (password) successful!
2026-06-08 10:16:33,635 | INFO     | pipeline | Step completed: set_batch_date
2026-06-08 10:16:33,639 | INFO     | pipeline | Step starting: sql_executer
2026-06-08 10:16:33,663 | INFO     | db_connect | Connecting to Oracle (attempt 1/3)...
2026-06-08 10:16:33,916 | INFO     | db_connect | Oracle connection established successfully
2026-06-08 10:16:33,999 | INFO     | sql_executer | Loading SQL file: D:/OFSAA/Scenario_Debugger/outputs\20260608\ML-HRTransFocalHRE__ML-HRTransFocalHRE__AIOR\extracted_queries\ML_HRTransFocalHRE__ML_HRTransFocalHRE__AIOR_dataset_query_20260608_101609.sql
2026-06-08 10:16:34,006 | INFO     | sql_executer | SQL loaded successfully (32180 chars)
2026-06-08 10:16:34,007 | INFO     | sql_executer | Executing dataset query...
2026-06-08 10:16:35,283 | INFO     | pipeline | Step completed: sql_executer
2026-06-08 10:16:35,283 | INFO     | pipeline | Step starting: cte_parser
2026-06-08 10:16:36,085 | INFO     | pipeline | Step completed: cte_parser
2026-06-08 10:16:36,086 | INFO     | pipeline | Step starting: cte_executer
2026-06-08 10:16:36,120 | INFO     | db_connect | Connecting to Oracle (attempt 1/3)...
2026-06-08 10:16:36,372 | INFO     | db_connect | Oracle connection established successfully
2026-06-08 10:16:36,373 | INFO     | cte_executer_mod | Creating view: Prmry_Node
2026-06-08 10:16:36,667 | INFO     | pipeline | Step completed: cte_executer
2026-06-08 10:16:36,670 | INFO     | pipeline | Step starting: sql_diagnostics
2026-06-08 10:16:37,608 | INFO     | pipeline | Oracle connection closed after diagnostics
2026-06-08 10:16:37,629 | INFO     | pipeline | Step completed: sql_diagnostics
2026-06-08 10:16:37,664 | INFO     | pipeline | Pipeline completed — job_id=9d94f643-7231-483b-a70e-898e9917b4e4
2026-06-08 10:16:37,666 | INFO     | main | Batch: completed job 9d94f643-7231-483b-a70e-898e9917b4e4 — proceeding to next
2026-06-08 10:16:37,667 | INFO     | main | Batch: starting job a2406071-6fcf-49a2-b908-dda6eba5b203 (6541e5d687f745648ce224aaad9051e3_LRT_AIIN_With_Alerts.log)
2026-06-08 10:16:37,668 | INFO     | pipeline | Pipeline started — job_id=a2406071-6fcf-49a2-b908-dda6eba5b203 user=admin
2026-06-08 10:16:37,699 | INFO     | pipeline | Step starting: log_reader
2026-06-08 10:16:37,904 | INFO     | pipeline | Step completed: log_reader
2026-06-08 10:16:37,905 | INFO     | pipeline | Step starting: set_batch_date
2026-06-08 10:16:37,998 | INFO     | paramiko.transport | Connected (version 2.0, client OpenSSH_8.0)
2026-06-08 10:16:38,209 | INFO     | paramiko.transport | Authentication (password) successful!
2026-06-08 10:17:02,418 | INFO     | pipeline | Step completed: set_batch_date
2026-06-08 10:17:02,419 | INFO     | pipeline | Step starting: sql_executer
2026-06-08 10:17:02,449 | INFO     | db_connect | Connecting to Oracle (attempt 1/3)...
2026-06-08 10:17:02,719 | INFO     | db_connect | Oracle connection established successfully
2026-06-08 10:17:02,798 | INFO     | sql_executer | Loading SQL file: D:/OFSAA/Scenario_Debugger/outputs\20260608\ML-LargeReportableTrans_LRT_AIIN\extracted_queries\ML_LargeReportableTrans_LRT_AIIN_dataset_query_20260608_101637.sql
2026-06-08 10:17:02,804 | INFO     | sql_executer | SQL loaded successfully (22527 chars)
2026-06-08 10:17:02,805 | INFO     | sql_executer | Executing dataset query...
2026-06-08 10:17:03,563 | INFO     | pipeline | Step completed: sql_executer
2026-06-08 10:17:03,592 | INFO     | main | Batch: completed job a2406071-6fcf-49a2-b908-dda6eba5b203 — proceeding to next
2026-06-08 10:17:03,593 | INFO     | main | Batch: starting job b92c9a92-5c50-45bb-ae30-ea41ad866182 (60b0f9cd46864d86bed655e0b3a2b3c1_NTW_AIIN_Without_Alerts.log)
2026-06-08 10:17:03,595 | INFO     | pipeline | Pipeline started — job_id=b92c9a92-5c50-45bb-ae30-ea41ad866182 user=admin
2026-06-08 10:17:03,622 | INFO     | pipeline | Step starting: log_reader
2026-06-08 10:17:03,762 | INFO     | pipeline | Step completed: log_reader
2026-06-08 10:17:03,764 | INFO     | pipeline | Step starting: set_batch_date
2026-06-08 10:17:03,855 | INFO     | paramiko.transport | Connected (version 2.0, client OpenSSH_8.0)
2026-06-08 10:17:04,080 | INFO     | paramiko.transport | Authentication (password) successful!
2026-06-08 10:17:28,421 | INFO     | pipeline | Step completed: set_batch_date
2026-06-08 10:17:28,435 | INFO     | pipeline | Step starting: sql_executer
2026-06-08 10:17:28,458 | INFO     | db_connect | Connecting to Oracle (attempt 1/3)...
2026-06-08 10:17:28,681 | INFO     | db_connect | Oracle connection established successfully
2026-06-08 10:17:28,766 | INFO     | sql_executer | Loading SQL file: D:/OFSAA/Scenario_Debugger/outputs\20260608\ML-NetworksOfAcEn__ML-NetworksOfAcEn__AIIN\extracted_queries\ML_NetworksOfAcEn__ML_NetworksOfAcEn__AIIN_dataset_query_20260608_101703.sql
2026-06-08 10:17:28,770 | INFO     | sql_executer | SQL loaded successfully (5833 chars)
2026-06-08 10:17:28,781 | INFO     | sql_executer | Executing dataset query...
2026-06-08 10:17:29,863 | INFO     | pipeline | Step completed: sql_executer
2026-06-08 10:17:29,866 | INFO     | pipeline | Step starting: cte_parser
2026-06-08 10:17:30,114 | INFO     | pipeline | Step completed: cte_parser
2026-06-08 10:17:30,115 | INFO     | pipeline | Step starting: cte_executer
2026-06-08 10:17:30,148 | INFO     | db_connect | Connecting to Oracle (attempt 1/3)...
2026-06-08 10:17:30,396 | INFO     | db_connect | Oracle connection established successfully
2026-06-08 10:17:30,398 | INFO     | cte_executer_mod | Creating view: Prmry_Node
2026-06-08 10:17:30,742 | INFO     | pipeline | Step completed: cte_executer
2026-06-08 10:17:30,745 | INFO     | pipeline | Step starting: sql_diagnostics
2026-06-08 10:17:31,645 | INFO     | pipeline | Oracle connection closed after diagnostics
2026-06-08 10:17:31,669 | INFO     | pipeline | Step completed: sql_diagnostics
2026-06-08 10:17:31,715 | INFO     | pipeline | Pipeline completed — job_id=b92c9a92-5c50-45bb-ae30-ea41ad866182
2026-06-08 10:17:31,715 | INFO     | main | Batch: completed job b92c9a92-5c50-45bb-ae30-ea41ad866182 — proceeding to next
2026-06-08 10:17:56,986 | INFO     | jobs | Job created: 9ebc75bd-63e2-4a56-a907-791495608755 for user_id=1 file=47cb9ea6efef47a7ba29d9f3634bec8e_EARLY_PO_Without_Alerts.log
2026-06-08 10:17:57,009 | INFO     | pipeline | Pipeline started — job_id=9ebc75bd-63e2-4a56-a907-791495608755 user=admin
2026-06-08 10:17:57,045 | INFO     | pipeline | Step starting: log_reader
2026-06-08 10:17:57,240 | INFO     | pipeline | Step completed: log_reader
2026-06-08 10:17:57,240 | INFO     | pipeline | Step starting: set_batch_date
2026-06-08 10:17:57,340 | INFO     | paramiko.transport | Connected (version 2.0, client OpenSSH_8.0)
2026-06-08 10:17:57,720 | INFO     | paramiko.transport | Authentication (password) successful!
2026-06-08 10:18:21,665 | INFO     | pipeline | Step completed: set_batch_date
2026-06-08 10:18:21,688 | INFO     | pipeline | Step starting: sql_executer
2026-06-08 10:18:21,712 | INFO     | db_connect | Connecting to Oracle (attempt 1/3)...
2026-06-08 10:18:21,924 | INFO     | db_connect | Oracle connection established successfully
2026-06-08 10:18:22,006 | INFO     | sql_executer | Loading SQL file: D:/OFSAA/Scenario_Debugger/outputs\20260608\ML-EarlyPOCreditProducts__ML-EarlyPOCreditProducts__AIIN\extracted_queries\ML_EarlyPOCreditProducts__ML_EarlyPOCreditProducts__AIIN_dataset_query_20260608_101757.sql
2026-06-08 10:18:22,012 | INFO     | sql_executer | SQL loaded successfully (7969 chars)
2026-06-08 10:18:22,019 | INFO     | sql_executer | Executing dataset query...
2026-06-08 10:18:22,136 | INFO     | pipeline | Step completed: sql_executer
2026-06-08 10:18:22,137 | INFO     | pipeline | Step starting: cte_parser
2026-06-08 10:18:22,367 | INFO     | pipeline | Step completed: cte_parser
2026-06-08 10:18:22,368 | INFO     | pipeline | Step starting: cte_executer
2026-06-08 10:18:22,403 | INFO     | db_connect | Connecting to Oracle (attempt 1/3)...
2026-06-08 10:18:22,653 | INFO     | db_connect | Oracle connection established successfully
2026-06-08 10:18:22,654 | INFO     | cte_executer_mod | Creating view: Prmry_Node
2026-06-08 10:18:22,974 | INFO     | pipeline | Step completed: cte_executer
2026-06-08 10:18:22,975 | INFO     | pipeline | Step starting: sql_diagnostics
2026-06-08 10:18:23,948 | INFO     | pipeline | Oracle connection closed after diagnostics
2026-06-08 10:18:23,973 | INFO     | pipeline | Step completed: sql_diagnostics
2026-06-08 10:18:24,019 | INFO     | pipeline | Pipeline completed — job_id=9ebc75bd-63e2-4a56-a907-791495608755
2026-06-08 11:57:11,299 | INFO     | jobs | Job created: d61a47c3-817b-4906-8b11-397856ee6906 for user_id=1 file=47cb9ea6efef47a7ba29d9f3634bec8e_EARLY_PO_Without_Alerts.log
2026-06-08 11:57:11,378 | INFO     | pipeline | Pipeline started — job_id=d61a47c3-817b-4906-8b11-397856ee6906 user=admin
2026-06-08 11:57:11,442 | INFO     | pipeline | Step starting: log_reader
2026-06-08 11:57:11,701 | INFO     | pipeline | Step completed: log_reader
2026-06-08 11:57:11,703 | INFO     | pipeline | Step starting: set_batch_date
2026-06-08 11:57:11,802 | INFO     | paramiko.transport | Connected (version 2.0, client OpenSSH_8.0)
2026-06-08 11:57:12,064 | INFO     | paramiko.transport | Authentication (password) successful!
2026-06-08 11:57:37,717 | INFO     | pipeline | Step completed: set_batch_date
2026-06-08 11:57:37,718 | INFO     | pipeline | Step starting: sql_executer
2026-06-08 11:57:37,743 | INFO     | db_connect | Connecting to Oracle (attempt 1/3)...
2026-06-08 11:57:38,132 | INFO     | db_connect | Oracle connection established successfully
2026-06-08 11:57:38,215 | INFO     | sql_executer | Loading SQL file: D:/OFSAA/Scenario_Debugger/outputs\20260608\ML-EarlyPOCreditProducts__ML-EarlyPOCreditProducts__AIIN\extracted_queries\ML_EarlyPOCreditProducts__ML_EarlyPOCreditProducts__AIIN_dataset_query_20260608_115711.sql
2026-06-08 11:57:38,222 | INFO     | sql_executer | SQL loaded successfully (7969 chars)
2026-06-08 11:57:38,227 | INFO     | sql_executer | Executing dataset query...
2026-06-08 11:57:38,591 | INFO     | pipeline | Step completed: sql_executer
2026-06-08 11:57:38,593 | INFO     | pipeline | Step starting: cte_parser
2026-06-08 11:57:38,883 | INFO     | pipeline | Step completed: cte_parser
2026-06-08 11:57:38,883 | INFO     | pipeline | Step starting: cte_executer
2026-06-08 11:57:38,926 | INFO     | db_connect | Connecting to Oracle (attempt 1/3)...
2026-06-08 11:57:39,161 | INFO     | db_connect | Oracle connection established successfully
2026-06-08 11:57:39,163 | INFO     | cte_executer_mod | Creating view: Prmry_Node
2026-06-08 11:57:39,453 | INFO     | pipeline | Step completed: cte_executer
2026-06-08 11:57:39,457 | INFO     | pipeline | Step starting: sql_diagnostics
2026-06-08 11:57:40,707 | INFO     | pipeline | Oracle connection closed after diagnostics
2026-06-08 11:57:40,730 | INFO     | pipeline | Step completed: sql_diagnostics
2026-06-08 11:57:40,774 | INFO     | pipeline | Pipeline completed — job_id=d61a47c3-817b-4906-8b11-397856ee6906
2026-06-08 11:58:12,515 | INFO     | main | File uploaded: EARLY_PO_Without_Alerts.log by admin (39698 bytes)
2026-06-08 11:58:13,668 | INFO     | jobs | Job created: 05e4cd80-6801-4176-9191-89c9a2fe8764 for user_id=1 file=362d6feaf2524e2e82d5d72596d50ffb_EARLY_PO_Without_Alerts.log
2026-06-08 11:58:13,682 | INFO     | main | Job started: 05e4cd80-6801-4176-9191-89c9a2fe8764 by admin for file 362d6feaf2524e2e82d5d72596d50ffb_EARLY_PO_Without_Alerts.log
2026-06-08 11:58:13,691 | INFO     | pipeline | Pipeline started — job_id=05e4cd80-6801-4176-9191-89c9a2fe8764 user=admin
2026-06-08 11:58:13,711 | INFO     | pipeline | Step starting: log_reader
2026-06-08 11:58:13,929 | INFO     | pipeline | Step completed: log_reader
2026-06-08 11:58:13,929 | INFO     | pipeline | Step starting: set_batch_date
2026-06-08 11:58:14,024 | INFO     | paramiko.transport | Connected (version 2.0, client OpenSSH_8.0)
2026-06-08 11:58:14,192 | INFO     | paramiko.transport | Authentication (password) successful!
2026-06-08 11:58:38,209 | INFO     | pipeline | Step completed: set_batch_date
2026-06-08 11:58:38,209 | INFO     | pipeline | Step starting: sql_executer
2026-06-08 11:58:38,221 | INFO     | db_connect | Connecting to Oracle (attempt 1/3)...
2026-06-08 11:58:38,492 | INFO     | db_connect | Oracle connection established successfully
2026-06-08 11:58:38,512 | INFO     | sql_executer | Loading SQL file: D:/OFSAA/Scenario_Debugger/outputs\20260608\ML-EarlyPOCreditProducts__ML-EarlyPOCreditProducts__AIIN\extracted_queries\ML_EarlyPOCreditProducts__ML_EarlyPOCreditProducts__AIIN_dataset_query_20260608_115813.sql
2026-06-08 11:58:38,515 | INFO     | sql_executer | SQL loaded successfully (7969 chars)
2026-06-08 11:58:38,516 | INFO     | sql_executer | Executing dataset query...
2026-06-08 11:58:38,601 | INFO     | pipeline | Step completed: sql_executer
2026-06-08 11:58:38,602 | INFO     | pipeline | Step starting: cte_parser
2026-06-08 11:58:38,788 | INFO     | pipeline | Step completed: cte_parser
2026-06-08 11:58:38,789 | INFO     | pipeline | Step starting: cte_executer
2026-06-08 11:58:38,807 | INFO     | db_connect | Connecting to Oracle (attempt 1/3)...
2026-06-08 11:58:39,055 | INFO     | db_connect | Oracle connection established successfully
2026-06-08 11:58:39,056 | INFO     | cte_executer_mod | Creating view: Prmry_Node
2026-06-08 11:58:39,314 | INFO     | pipeline | Step completed: cte_executer
2026-06-08 11:58:39,315 | INFO     | pipeline | Step starting: sql_diagnostics
2026-06-08 11:58:40,127 | INFO     | pipeline | Oracle connection closed after diagnostics
2026-06-08 11:58:40,150 | INFO     | pipeline | Step completed: sql_diagnostics
2026-06-08 11:58:40,181 | INFO     | pipeline | Pipeline completed — job_id=05e4cd80-6801-4176-9191-89c9a2fe8764
2026-06-08 12:05:55,492 | INFO     | jobs | Job created: cc1da707-a8ee-458e-bc58-60a03d626c95 for user_id=1 file=362d6feaf2524e2e82d5d72596d50ffb_EARLY_PO_Without_Alerts.log
2026-06-08 12:05:55,509 | INFO     | pipeline | Pipeline started — job_id=cc1da707-a8ee-458e-bc58-60a03d626c95 user=admin
2026-06-08 12:05:55,539 | INFO     | pipeline | Step starting: log_reader
2026-06-08 12:05:55,741 | INFO     | pipeline | Step completed: log_reader
2026-06-08 12:05:55,742 | INFO     | pipeline | Step starting: set_batch_date
2026-06-08 12:05:55,870 | INFO     | paramiko.transport | Connected (version 2.0, client OpenSSH_8.0)
2026-06-08 12:05:56,049 | INFO     | paramiko.transport | Authentication (password) successful!
2026-06-08 12:06:22,555 | INFO     | pipeline | Step completed: set_batch_date
2026-06-08 12:06:22,560 | INFO     | pipeline | Step starting: sql_executer
2026-06-08 12:06:22,589 | INFO     | db_connect | Connecting to Oracle (attempt 1/3)...
2026-06-08 12:06:22,828 | INFO     | db_connect | Oracle connection established successfully
2026-06-08 12:06:22,910 | INFO     | sql_executer | Loading SQL file: D:/OFSAA/Scenario_Debugger/outputs\20260608\ML-EarlyPOCreditProducts__ML-EarlyPOCreditProducts__AIIN\extracted_queries\ML_EarlyPOCreditProducts__ML_EarlyPOCreditProducts__AIIN_dataset_query_20260608_120555.sql
2026-06-08 12:06:22,918 | INFO     | sql_executer | SQL loaded successfully (7969 chars)
2026-06-08 12:06:22,919 | INFO     | sql_executer | Executing dataset query...
2026-06-08 12:06:23,253 | INFO     | pipeline | Step completed: sql_executer
2026-06-08 12:06:23,253 | INFO     | pipeline | Step starting: cte_parser
2026-06-08 12:06:23,489 | INFO     | pipeline | Step completed: cte_parser
2026-06-08 12:06:23,490 | INFO     | pipeline | Step starting: cte_executer
2026-06-08 12:06:23,526 | INFO     | db_connect | Connecting to Oracle (attempt 1/3)...
2026-06-08 12:06:23,771 | INFO     | db_connect | Oracle connection established successfully
2026-06-08 12:06:23,773 | INFO     | cte_executer_mod | Creating view: Prmry_Node
2026-06-08 12:06:24,168 | INFO     | pipeline | Step completed: cte_executer
2026-06-08 12:06:24,171 | INFO     | pipeline | Step starting: sql_diagnostics
2026-06-08 12:06:25,305 | INFO     | pipeline | Oracle connection closed after diagnostics
2026-06-08 12:06:25,320 | INFO     | pipeline | Step completed: sql_diagnostics
2026-06-08 12:06:25,344 | INFO     | pipeline | Pipeline completed — job_id=cc1da707-a8ee-458e-bc58-60a03d626c95
2026-06-08 12:29:53,415 | INFO     | jobs | Job created: 49ec6d44-3fd6-4cd0-9374-6458d3af2c94 for user_id=1 file=362d6feaf2524e2e82d5d72596d50ffb_EARLY_PO_Without_Alerts.log
2026-06-08 12:29:53,445 | INFO     | pipeline | Pipeline started — job_id=49ec6d44-3fd6-4cd0-9374-6458d3af2c94 user=admin
2026-06-08 12:29:53,478 | INFO     | pipeline | Step starting: log_reader
2026-06-08 12:29:53,720 | INFO     | pipeline | Step completed: log_reader
2026-06-08 12:29:53,721 | INFO     | pipeline | Step starting: set_batch_date
2026-06-08 12:29:53,840 | INFO     | paramiko.transport | Connected (version 2.0, client OpenSSH_8.0)
2026-06-08 12:29:54,060 | INFO     | paramiko.transport | Authentication (password) successful!
2026-06-08 12:30:19,956 | INFO     | pipeline | Step completed: set_batch_date
2026-06-08 12:30:19,959 | INFO     | pipeline | Step starting: sql_executer
2026-06-08 12:30:19,992 | INFO     | db_connect | Connecting to Oracle (attempt 1/3)...
2026-06-08 12:30:20,300 | INFO     | db_connect | Oracle connection established successfully
2026-06-08 12:30:20,325 | INFO     | sql_executer | Loading SQL file: D:/OFSAA/Scenario_Debugger/outputs\20260608\ML-EarlyPOCreditProducts__ML-EarlyPOCreditProducts__AIIN\extracted_queries\ML_EarlyPOCreditProducts__ML_EarlyPOCreditProducts__AIIN_dataset_query_20260608_122953.sql
2026-06-08 12:30:20,327 | INFO     | sql_executer | SQL loaded successfully (7969 chars)
2026-06-08 12:30:20,330 | INFO     | sql_executer | Executing dataset query...
2026-06-08 12:30:20,437 | INFO     | pipeline | Step completed: sql_executer
2026-06-08 12:30:20,438 | INFO     | pipeline | Step starting: cte_parser
2026-06-08 12:30:20,686 | INFO     | pipeline | Step completed: cte_parser
2026-06-08 12:30:20,688 | INFO     | pipeline | Step starting: cte_executer
2026-06-08 12:30:20,723 | INFO     | db_connect | Connecting to Oracle (attempt 1/3)...
2026-06-08 12:30:21,013 | INFO     | db_connect | Oracle connection established successfully
2026-06-08 12:30:21,017 | INFO     | cte_executer_mod | Creating view: Prmry_Node
2026-06-08 12:30:21,375 | INFO     | pipeline | Step completed: cte_executer
2026-06-08 12:30:21,377 | INFO     | pipeline | Step starting: sql_diagnostics
2026-06-08 12:30:22,533 | INFO     | pipeline | Oracle connection closed after diagnostics
2026-06-08 12:30:22,552 | INFO     | pipeline | Step completed: sql_diagnostics
2026-06-08 12:30:22,585 | INFO     | pipeline | Pipeline completed — job_id=49ec6d44-3fd6-4cd0-9374-6458d3af2c94
2026-06-08 12:30:48,429 | INFO     | config | Logging initialised — level: INFO
2026-06-08 12:30:48,430 | INFO     | config | App base path: D:\OFSAA\Scenario_Debugger
2026-06-08 12:30:48,431 | INFO     | jobs | Initialising database at: D:\OFSAA\Scenario_Debugger\db\scenario_debugger.db
2026-06-08 12:30:48,438 | INFO     | jobs | Database initialised successfully
2026-06-08 12:30:50,197 | INFO     | config | Logging initialised — level: INFO
2026-06-08 12:30:50,198 | INFO     | config | App base path: D:\OFSAA\Scenario_Debugger
2026-06-08 12:30:50,201 | INFO     | jobs | Initialising database at: D:\OFSAA\Scenario_Debugger\db\scenario_debugger.db
2026-06-08 12:30:50,205 | INFO     | jobs | Database initialised successfully
2026-06-08 12:31:15,805 | INFO     | main | File uploaded: EARLY_PO_Without_Alerts.log by admin (39698 bytes)
2026-06-08 12:31:16,922 | INFO     | jobs | Job created: e1fda115-02bb-453b-b536-a2aa134cadc0 for user_id=1 file=e4cacd2f19354fc08fb6a9ecdb41840e_EARLY_PO_Without_Alerts.log
2026-06-08 12:31:16,947 | INFO     | main | Job started: e1fda115-02bb-453b-b536-a2aa134cadc0 by admin for file e4cacd2f19354fc08fb6a9ecdb41840e_EARLY_PO_Without_Alerts.log
2026-06-08 12:31:16,956 | INFO     | pipeline | Pipeline started — job_id=e1fda115-02bb-453b-b536-a2aa134cadc0 user=admin
2026-06-08 12:31:16,991 | INFO     | pipeline | Step starting: log_reader
2026-06-08 12:31:17,321 | INFO     | pipeline | Step completed: log_reader
2026-06-08 12:31:17,322 | INFO     | pipeline | Step starting: set_batch_date
2026-06-08 12:31:17,431 | INFO     | paramiko.transport | Connected (version 2.0, client OpenSSH_8.0)
2026-06-08 12:31:17,667 | INFO     | paramiko.transport | Authentication (password) successful!
2026-06-08 12:31:41,801 | INFO     | pipeline | Step completed: set_batch_date
2026-06-08 12:31:41,802 | INFO     | pipeline | Step starting: sql_executer
2026-06-08 12:31:41,824 | INFO     | db_connect | Connecting to Oracle (attempt 1/3)...
2026-06-08 12:31:42,066 | INFO     | db_connect | Oracle connection established successfully
2026-06-08 12:31:42,149 | INFO     | sql_executer | Loading SQL file: D:/OFSAA/Scenario_Debugger/outputs\20260608\ML-EarlyPOCreditProducts__ML-EarlyPOCreditProducts__AIIN\extracted_queries\ML_EarlyPOCreditProducts__ML_EarlyPOCreditProducts__AIIN_dataset_query_20260608_123117.sql
2026-06-08 12:31:42,156 | INFO     | sql_executer | SQL loaded successfully (7969 chars)
2026-06-08 12:31:42,157 | INFO     | sql_executer | Executing dataset query...
2026-06-08 12:31:42,248 | INFO     | pipeline | Step completed: sql_executer
2026-06-08 12:31:42,249 | INFO     | pipeline | Step starting: cte_parser
2026-06-08 12:31:42,639 | INFO     | pipeline | Step completed: cte_parser
2026-06-08 12:31:42,665 | INFO     | pipeline | Step starting: cte_executer
2026-06-08 12:31:42,723 | INFO     | db_connect | Connecting to Oracle (attempt 1/3)...
2026-06-08 12:31:43,001 | INFO     | db_connect | Oracle connection established successfully
2026-06-08 12:31:43,003 | INFO     | cte_executer_mod | Creating view: Prmry_Node
2026-06-08 12:31:43,391 | INFO     | pipeline | Step completed: cte_executer
2026-06-08 12:31:43,399 | INFO     | pipeline | Step starting: sql_diagnostics
2026-06-08 12:31:44,351 | INFO     | pipeline | Oracle connection closed after diagnostics
2026-06-08 12:31:44,394 | INFO     | pipeline | Step completed: sql_diagnostics
2026-06-08 12:31:44,431 | INFO     | pipeline | Pipeline completed — job_id=e1fda115-02bb-453b-b536-a2aa134cadc0
2026-06-08 12:32:27,217 | INFO     | jobs | Job created: 0a2775cf-7db8-4a07-987c-331267379377 for user_id=1 file=e4cacd2f19354fc08fb6a9ecdb41840e_EARLY_PO_Without_Alerts.log
2026-06-08 12:32:27,251 | INFO     | pipeline | Pipeline started — job_id=0a2775cf-7db8-4a07-987c-331267379377 user=admin
2026-06-08 12:32:27,293 | INFO     | pipeline | Step starting: log_reader
2026-06-08 12:32:27,479 | INFO     | pipeline | Step completed: log_reader
2026-06-08 12:32:27,480 | INFO     | pipeline | Step starting: set_batch_date
2026-06-08 12:32:27,582 | INFO     | paramiko.transport | Connected (version 2.0, client OpenSSH_8.0)
2026-06-08 12:32:27,815 | INFO     | paramiko.transport | Authentication (password) successful!
2026-06-08 12:32:53,790 | INFO     | pipeline | Step completed: set_batch_date
2026-06-08 12:32:53,795 | INFO     | pipeline | Step starting: sql_executer
2026-06-08 12:32:53,816 | INFO     | db_connect | Connecting to Oracle (attempt 1/3)...
2026-06-08 12:32:54,055 | INFO     | db_connect | Oracle connection established successfully
2026-06-08 12:32:54,146 | INFO     | sql_executer | Loading SQL file: D:/OFSAA/Scenario_Debugger/outputs\20260608\ML-EarlyPOCreditProducts__ML-EarlyPOCreditProducts__AIIN\extracted_queries\ML_EarlyPOCreditProducts__ML_EarlyPOCreditProducts__AIIN_dataset_query_20260608_123227.sql
2026-06-08 12:32:54,162 | INFO     | sql_executer | SQL loaded successfully (7969 chars)
2026-06-08 12:32:54,177 | INFO     | sql_executer | Executing dataset query...
2026-06-08 12:32:54,306 | INFO     | pipeline | Step completed: sql_executer
2026-06-08 12:32:54,308 | INFO     | pipeline | Step starting: cte_parser
2026-06-08 12:32:54,546 | INFO     | pipeline | Step completed: cte_parser
2026-06-08 12:32:54,547 | INFO     | pipeline | Step starting: cte_executer
2026-06-08 12:32:54,583 | INFO     | db_connect | Connecting to Oracle (attempt 1/3)...
2026-06-08 12:32:54,842 | INFO     | db_connect | Oracle connection established successfully
2026-06-08 12:32:54,843 | INFO     | cte_executer_mod | Creating view: Prmry_Node
2026-06-08 12:32:55,175 | INFO     | pipeline | Step completed: cte_executer
2026-06-08 12:32:55,176 | INFO     | pipeline | Step starting: sql_diagnostics
2026-06-08 12:32:56,021 | INFO     | pipeline | Oracle connection closed after diagnostics
2026-06-08 12:32:56,047 | INFO     | pipeline | Step completed: sql_diagnostics
2026-06-08 12:32:56,106 | INFO     | pipeline | Pipeline completed — job_id=0a2775cf-7db8-4a07-987c-331267379377
2026-06-08 13:58:13,447 | INFO     | config | Logging initialised — level: INFO
2026-06-08 13:58:13,448 | INFO     | config | App base path: D:\OFSAA\Scenario_Debugger
2026-06-08 13:58:13,450 | INFO     | jobs | Initialising database at: D:\OFSAA\Scenario_Debugger\db\scenario_debugger.db
2026-06-08 13:58:13,464 | INFO     | jobs | Database initialised successfully
2026-06-08 17:16:43,068 | INFO     | config | Logging initialised — level: INFO
2026-06-08 17:16:43,070 | INFO     | config | App base path: D:\OFSAA\Scenario_Debugger
2026-06-08 17:16:43,072 | INFO     | jobs | Initialising database at: D:\OFSAA\Scenario_Debugger\db\scenario_debugger.db
2026-06-08 17:16:43,095 | INFO     | jobs | Database initialised successfully
2026-06-08 17:16:43,104 | ERROR    | fastapi | Form data requires "python-multipart" to be installed. 
You can install "python-multipart" with: 

pip install python-multipart

2026-06-08 17:16:49,704 | INFO     | config | Logging initialised — level: INFO
2026-06-08 17:16:49,704 | INFO     | config | App base path: D:\OFSAA\Scenario_Debugger
2026-06-08 17:16:49,704 | INFO     | jobs | Initialising database at: D:\OFSAA\Scenario_Debugger\db\scenario_debugger.db
2026-06-08 17:16:49,704 | INFO     | jobs | Database initialised successfully
2026-06-08 17:16:49,725 | ERROR    | fastapi | Form data requires "python-multipart" to be installed. 
You can install "python-multipart" with: 

pip install python-multipart

